Character/Name,Rarity,Balance,Category,Min Parts,Max Parts,Weight,Part,Dependencies,Excluders 
All,04/Very Rare,\Game\Gear\Pauldrons\_Shared\_Design\Balance\Balance_Armor_04_VeryRare,PLAYER STAT,3,3,1,Part_P_PlayerStat_SpellDamage_Ranger,"Part_Armor_Amalgam, Part_P_Class_Primary_Ranger, Part_P_Class_Secondary_Ranger","Part_P_PlayerStat_GunDamage_Barbarian, Part_P_PlayerStat_GunDamage_GunMage, Part_P_PlayerStat_GunDamage_Heavy, Part_P_PlayerStat_GunDamage_Knight, Part_P_PlayerStat_GunDamage_Light, Part_P_PlayerStat_GunDamage_Medium, Part_P_PlayerStat_GunDamage_Necromancer, Part_P_PlayerStat_GunDamage_Ranger, Part_P_PlayerStat_GunDamage_Rogue, Part_P_PlayerStat_MeleeDamage_Barbarian, Part_P_PlayerStat_MeleeDamage_GunMage, Part_P_PlayerStat_MeleeDamage_Heavy, Part_P_PlayerStat_MeleeDamage_Knight, Part_P_PlayerStat_MeleeDamage_Light, Part_P_PlayerStat_MeleeDamage_Medium, Part_P_PlayerStat_MeleeDamage_Necromancer, Part_P_PlayerStat_MeleeDamage_Ranger, Part_P_PlayerStat_MeleeDamage_Rogue, Part_P_PlayerStat_SpellDamage_Barbarian, Part_P_PlayerStat_SpellDamage_GunMage, Part_P_PlayerStat_SpellDamage_Heavy, Part_P_PlayerStat_SpellDamage_Knight, Part_P_PlayerStat_SpellDamage_Light, Part_P_PlayerStat_SpellDamage_Medium, Part_P_PlayerStat_SpellDamage_Necromancer, Part_P_PlayerStat_SpellDamage_Rogue"
All,04/Very Rare,\Game\Gear\Pauldrons\_Shared\_Design\Balance\Balance_Armor_04_VeryRare,PLAYER STAT,3,3,1,Part_P_PlayerStat_SplashDamage_Ranger,"Part_Armor_Amalgam, Part_P_Class_Primary_Ranger, Part_P_Class_Secondary_Ranger","Part_P_PlayerStat_CompanionDamage_Barbarian, Part_P_PlayerStat_CompanionDamage_GunMage, Part_P_PlayerStat_CompanionDamage_Heavy, Part_P_PlayerStat_CompanionDamage_Knight, Part_P_PlayerStat_CompanionDamage_Light, Part_P_PlayerStat_CompanionDamage_Medium, Part_P_PlayerStat_CompanionDamage_Necromancer, Part_P_PlayerStat_CompanionDamage_Ranger, Part_P_PlayerStat_CompanionDamage_Rogue, Part_P_PlayerStat_FireRate_Barbarian, Part_P_PlayerStat_FireRate_GunMage, Part_P_PlayerStat_FireRate_Heavy, Part_P_PlayerStat_FireRate_Knight, Part_P_PlayerStat_FireRate_Light, Part_P_PlayerStat_FireRate_Medium, Part_P_PlayerStat_FireRate_Necromancer, Part_P_PlayerStat_FireRate_Ranger, Part_P_PlayerStat_FireRate_Rogue, Part_P_PlayerStat_SplashDamage_Barbarian, Part_P_PlayerStat_SplashDamage_GunMage, Part_P_PlayerStat_SplashDamage_Heavy, Part_P_PlayerStat_SplashDamage_Knight, Part_P_PlayerStat_SplashDamage_Light, Part_P_PlayerStat_SplashDamage_Medium, Part_P_PlayerStat_SplashDamage_Necromancer, Part_P_PlayerStat_SplashDamage_Rogue"
All,04/Very Rare,\Game\Gear\Pauldrons\_Shared\_Design\Balance\Balance_Armor_04_VeryRare,PLAYER STAT,3,3,1,Part_P_PlayerStat_WardDelay_Ranger,"Part_P_ClassStat_Ranger, Part_P_ClassStat_Ranger_Basic","Part_P_ClassStat_Medium_Ranger, Part_P_PlayerStat_HealthMax_Barbarian, Part_P_PlayerStat_HealthMax_GunMage, Part_P_PlayerStat_HealthMax_Heavy, Part_P_PlayerStat_HealthMax_Knight, Part_P_PlayerStat_HealthMax_Light, Part_P_PlayerStat_HealthMax_Medium, Part_P_PlayerStat_HealthMax_Necromancer, Part_P_PlayerStat_HealthMax_Override, Part_P_PlayerStat_HealthMax_Ranger, Part_P_PlayerStat_HealthMax_Rogue, Part_P_PlayerStat_HealthRegen_Barbarian, Part_P_PlayerStat_HealthRegen_GunMage, Part_P_PlayerStat_HealthRegen_Heavy, Part_P_PlayerStat_HealthRegen_Knight, Part_P_PlayerStat_HealthRegen_Light, Part_P_PlayerStat_HealthRegen_Medium, Part_P_PlayerStat_HealthRegen_Necromancer, Part_P_PlayerStat_HealthRegen_Override, Part_P_PlayerStat_HealthRegen_Ranger, Part_P_PlayerStat_HealthRegen_Rogue, Part_P_PlayerStat_WardDelay_Barbarian, Part_P_PlayerStat_WardDelay_GunMage, Part_P_PlayerStat_WardDelay_Heavy, Part_P_PlayerStat_WardDelay_Knight, Part_P_PlayerStat_WardDelay_Light, Part_P_PlayerStat_WardDelay_Medium, Part_P_PlayerStat_WardDelay_Necromancer, Part_P_PlayerStat_WardDelay_Rogue, Part_P_PlayerStat_WardMax_Barbarian, Part_P_PlayerStat_WardMax_GunMage, Part_P_PlayerStat_WardMax_Heavy, Part_P_PlayerStat_WardMax_Knight, Part_P_PlayerStat_WardMax_Light, Part_P_PlayerStat_WardMax_Medium, Part_P_PlayerStat_WardMax_Necromancer, Part_P_PlayerStat_WardMax_Override, Part_P_PlayerStat_WardMax_Ranger, Part_P_PlayerStat_WardMax_Rogue, Part_P_PlayerStat_WardRegenRate_Barbarian, Part_P_PlayerStat_WardRegenRate_GunMage, Part_P_PlayerStat_WardRegenRate_Heavy, Part_P_PlayerStat_WardRegenRate_Knight, Part_P_PlayerStat_WardRegenRate_Light, Part_P_PlayerStat_WardRegenRate_Medium, Part_P_PlayerStat_WardRegenRate_Necromancer, Part_P_PlayerStat_WardRegenRate_Override, Part_P_PlayerStat_WardRegenRate_Ranger, Part_P_PlayerStat_WardRegenRate_Rogue"
All,04/Very Rare,\Game\Gear\Pauldrons\_Shared\_Design\Balance\Balance_Armor_04_VeryRare,PLAYER STAT,3,3,1,Part_P_PlayerStat_WardMax_Ranger,"Part_P_ClassStat_Ranger, Part_P_ClassStat_Ranger_Basic","Part_P_ClassStat_Medium_Ranger, Part_P_PlayerStat_HealthMax_Barbarian, Part_P_PlayerStat_HealthMax_GunMage, Part_P_PlayerStat_HealthMax_Heavy, Part_P_PlayerStat_HealthMax_Knight, Part_P_PlayerStat_HealthMax_Light, Part_P_PlayerStat_HealthMax_Medium, Part_P_PlayerStat_HealthMax_Necromancer, Part_P_PlayerStat_HealthMax_Override, Part_P_PlayerStat_HealthMax_Ranger, Part_P_PlayerStat_HealthMax_Rogue, Part_P_PlayerStat_HealthRegen_Barbarian, Part_P_PlayerStat_HealthRegen_GunMage, Part_P_PlayerStat_HealthRegen_Heavy, Part_P_PlayerStat_HealthRegen_Knight, Part_P_PlayerStat_HealthRegen_Light, Part_P_PlayerStat_HealthRegen_Medium, Part_P_PlayerStat_HealthRegen_Necromancer, Part_P_PlayerStat_HealthRegen_Override, Part_P_PlayerStat_HealthRegen_Ranger, Part_P_PlayerStat_HealthRegen_Rogue, Part_P_PlayerStat_WardDelay_Barbarian, Part_P_PlayerStat_WardDelay_GunMage, Part_P_PlayerStat_WardDelay_Heavy, Part_P_PlayerStat_WardDelay_Knight, Part_P_PlayerStat_WardDelay_Light, Part_P_PlayerStat_WardDelay_Medium, Part_P_PlayerStat_WardDelay_Necromancer, Part_P_PlayerStat_WardDelay_Ranger, Part_P_PlayerStat_WardDelay_Rogue, Part_P_PlayerStat_WardMax_Barbarian, Part_P_PlayerStat_WardMax_GunMage, Part_P_PlayerStat_WardMax_Heavy, Part_P_PlayerStat_WardMax_Knight, Part_P_PlayerStat_WardMax_Light, Part_P_PlayerStat_WardMax_Medium, Part_P_PlayerStat_WardMax_Necromancer, Part_P_PlayerStat_WardMax_Override, Part_P_PlayerStat_WardMax_Rogue, Part_P_PlayerStat_WardRegenRate_Barbarian, Part_P_PlayerStat_WardRegenRate_GunMage, Part_P_PlayerStat_WardRegenRate_Heavy, Part_P_PlayerStat_WardRegenRate_Knight, Part_P_PlayerStat_WardRegenRate_Light, Part_P_PlayerStat_WardRegenRate_Medium, Part_P_PlayerStat_WardRegenRate_Necromancer, Part_P_PlayerStat_WardRegenRate_Override, Part_P_PlayerStat_WardRegenRate_Ranger, Part_P_PlayerStat_WardRegenRate_Rogue"
All,04/Very Rare,\Game\Gear\Pauldrons\_Shared\_Design\Balance\Balance_Armor_04_VeryRare,PLAYER STAT,3,3,1,Part_P_PlayerStat_WardRegenRate_Ranger,"Part_P_ClassStat_Ranger, Part_P_ClassStat_Ranger_Basic","Part_P_ClassStat_Medium_Ranger, Part_P_PlayerStat_HealthMax_Barbarian, Part_P_PlayerStat_HealthMax_GunMage, Part_P_PlayerStat_HealthMax_Heavy, Part_P_PlayerStat_HealthMax_Knight, Part_P_PlayerStat_HealthMax_Light, Part_P_PlayerStat_HealthMax_Medium, Part_P_PlayerStat_HealthMax_Necromancer, Part_P_PlayerStat_HealthMax_Override, Part_P_PlayerStat_HealthMax_Ranger, Part_P_PlayerStat_HealthMax_Rogue, Part_P_PlayerStat_HealthRegen_Barbarian, Part_P_PlayerStat_HealthRegen_GunMage, Part_P_PlayerStat_HealthRegen_Heavy, Part_P_PlayerStat_HealthRegen_Knight, Part_P_PlayerStat_HealthRegen_Light, Part_P_PlayerStat_HealthRegen_Medium, Part_P_PlayerStat_HealthRegen_Necromancer, Part_P_PlayerStat_HealthRegen_Override, Part_P_PlayerStat_HealthRegen_Ranger, Part_P_PlayerStat_HealthRegen_Rogue, Part_P_PlayerStat_WardDelay_Barbarian, Part_P_PlayerStat_WardDelay_GunMage, Part_P_PlayerStat_WardDelay_Heavy, Part_P_PlayerStat_WardDelay_Knight, Part_P_PlayerStat_WardDelay_Light, Part_P_PlayerStat_WardDelay_Medium, Part_P_PlayerStat_WardDelay_Necromancer, Part_P_PlayerStat_WardDelay_Ranger, Part_P_PlayerStat_WardDelay_Rogue, Part_P_PlayerStat_WardMax_Barbarian, Part_P_PlayerStat_WardMax_GunMage, Part_P_PlayerStat_WardMax_Heavy, Part_P_PlayerStat_WardMax_Knight, Part_P_PlayerStat_WardMax_Light, Part_P_PlayerStat_WardMax_Medium, Part_P_PlayerStat_WardMax_Necromancer, Part_P_PlayerStat_WardMax_Override, Part_P_PlayerStat_WardMax_Ranger, Part_P_PlayerStat_WardMax_Rogue, Part_P_PlayerStat_WardRegenRate_Barbarian, Part_P_PlayerStat_WardRegenRate_GunMage, Part_P_PlayerStat_WardRegenRate_Heavy, Part_P_PlayerStat_WardRegenRate_Knight, Part_P_PlayerStat_WardRegenRate_Light, Part_P_PlayerStat_WardRegenRate_Medium, Part_P_PlayerStat_WardRegenRate_Necromancer, Part_P_PlayerStat_WardRegenRate_Override, Part_P_PlayerStat_WardRegenRate_Rogue"
All,04/Very Rare,\Game\Gear\Pauldrons\_Shared\_Design\Balance\Balance_Armor_04_VeryRare,PLAYER STAT,3,3,1,Part_P_PlayerStat_CompanionCritChance_Rogue,"Part_Armor_Amalgam, Part_P_Class_Primary_Rogue, Part_P_Class_Secondary_Rogue","Part_P_PlayerStat_CompanionCritChance_Barbarian, Part_P_PlayerStat_CompanionCritChance_GunMage, Part_P_PlayerStat_CompanionCritChance_Heavy, Part_P_PlayerStat_CompanionCritChance_Knight, Part_P_PlayerStat_CompanionCritChance_Light, Part_P_PlayerStat_CompanionCritChance_Medium, Part_P_PlayerStat_CompanionCritChance_Necromancer, Part_P_PlayerStat_CompanionCritChance_Ranger, Part_P_PlayerStat_MoveSpeed_Barbarian, Part_P_PlayerStat_MoveSpeed_GunMage, Part_P_PlayerStat_MoveSpeed_Heavy, Part_P_PlayerStat_MoveSpeed_Knight, Part_P_PlayerStat_MoveSpeed_Light, Part_P_PlayerStat_MoveSpeed_Medium, Part_P_PlayerStat_MoveSpeed_Necromancer, Part_P_PlayerStat_MoveSpeed_Ranger, Part_P_PlayerStat_MoveSpeed_Rogue, Part_P_PlayerStat_SkillCritChance_Barbarian, Part_P_PlayerStat_SkillCritChance_GunMage, Part_P_PlayerStat_SkillCritChance_Heavy, Part_P_PlayerStat_SkillCritChance_Knight, Part_P_PlayerStat_SkillCritChance_Light, Part_P_PlayerStat_SkillCritChance_Medium, Part_P_PlayerStat_SkillCritChance_Necromancer, Part_P_PlayerStat_SkillCritChance_Ranger, Part_P_PlayerStat_SkillCritChance_Rogue"
All,04/Very Rare,\Game\Gear\Pauldrons\_Shared\_Design\Balance\Balance_Armor_04_VeryRare,PLAYER STAT,3,3,1,Part_P_PlayerStat_CompanionDamage_Rogue,"Part_Armor_Amalgam, Part_P_Class_Primary_Rogue, Part_P_Class_Secondary_Rogue","Part_P_PlayerStat_CompanionDamage_Barbarian, Part_P_PlayerStat_CompanionDamage_GunMage, Part_P_PlayerStat_CompanionDamage_Heavy, Part_P_PlayerStat_CompanionDamage_Knight, Part_P_PlayerStat_CompanionDamage_Light, Part_P_PlayerStat_CompanionDamage_Medium, Part_P_PlayerStat_CompanionDamage_Necromancer, Part_P_PlayerStat_CompanionDamage_Ranger, Part_P_PlayerStat_FireRate_Barbarian, Part_P_PlayerStat_FireRate_GunMage, Part_P_PlayerStat_FireRate_Heavy, Part_P_PlayerStat_FireRate_Knight, Part_P_PlayerStat_FireRate_Light, Part_P_PlayerStat_FireRate_Medium, Part_P_PlayerStat_FireRate_Necromancer, Part_P_PlayerStat_FireRate_Ranger, Part_P_PlayerStat_FireRate_Rogue, Part_P_PlayerStat_SplashDamage_Barbarian, Part_P_PlayerStat_SplashDamage_GunMage, Part_P_PlayerStat_SplashDamage_Heavy, Part_P_PlayerStat_SplashDamage_Knight, Part_P_PlayerStat_SplashDamage_Light, Part_P_PlayerStat_SplashDamage_Medium, Part_P_PlayerStat_SplashDamage_Necromancer, Part_P_PlayerStat_SplashDamage_Ranger, Part_P_PlayerStat_SplashDamage_Rogue"
All,04/Very Rare,\Game\Gear\Pauldrons\_Shared\_Design\Balance\Balance_Armor_04_VeryRare,PLAYER STAT,3,3,1,Part_P_PlayerStat_FireRate_Rogue,"Part_Armor_Amalgam, Part_P_Class_Primary_Rogue, Part_P_Class_Secondary_Rogue","Part_P_PlayerStat_CompanionDamage_Barbarian, Part_P_PlayerStat_CompanionDamage_GunMage, Part_P_PlayerStat_CompanionDamage_Heavy, Part_P_PlayerStat_CompanionDamage_Knight, Part_P_PlayerStat_CompanionDamage_Light, Part_P_PlayerStat_CompanionDamage_Medium, Part_P_PlayerStat_CompanionDamage_Necromancer, Part_P_PlayerStat_CompanionDamage_Ranger, Part_P_PlayerStat_CompanionDamage_Rogue, Part_P_PlayerStat_FireRate_Barbarian, Part_P_PlayerStat_FireRate_GunMage, Part_P_PlayerStat_FireRate_Heavy, Part_P_PlayerStat_FireRate_Knight, Part_P_PlayerStat_FireRate_Light, Part_P_PlayerStat_FireRate_Medium, Part_P_PlayerStat_FireRate_Necromancer, Part_P_PlayerStat_FireRate_Ranger, Part_P_PlayerStat_SplashDamage_Barbarian, Part_P_PlayerStat_SplashDamage_GunMage, Part_P_PlayerStat_SplashDamage_Heavy, Part_P_PlayerStat_SplashDamage_Knight, Part_P_PlayerStat_SplashDamage_Light, Part_P_PlayerStat_SplashDamage_Medium, Part_P_PlayerStat_SplashDamage_Necromancer, Part_P_PlayerStat_SplashDamage_Ranger, Part_P_PlayerStat_SplashDamage_Rogue"
All,04/Very Rare,\Game\Gear\Pauldrons\_Shared\_Design\Balance\Balance_Armor_04_VeryRare,PLAYER STAT,3,3,1,Part_P_PlayerStat_GunCritChance_Rogue,"Part_Armor_Amalgam, Part_P_Class_Primary_Rogue, Part_P_Class_Secondary_Rogue","Part_P_PlayerStat_GunCritChance_Barbarian, Part_P_PlayerStat_GunCritChance_GunMage, Part_P_PlayerStat_GunCritChance_Heavy, Part_P_PlayerStat_GunCritChance_Knight, Part_P_PlayerStat_GunCritChance_Light, Part_P_PlayerStat_GunCritChance_Medium, Part_P_PlayerStat_GunCritChance_Necromancer, Part_P_PlayerStat_GunCritChance_Ranger, Part_P_PlayerStat_MeleeCritChance_Barbarian, Part_P_PlayerStat_MeleeCritChance_GunMage, Part_P_PlayerStat_MeleeCritChance_Heavy, Part_P_PlayerStat_MeleeCritChance_Knight, Part_P_PlayerStat_MeleeCritChance_Light, Part_P_PlayerStat_MeleeCritChance_Medium, Part_P_PlayerStat_MeleeCritChance_Necromancer, Part_P_PlayerStat_MeleeCritChance_Ranger, Part_P_PlayerStat_MeleeCritChance_Rogue, Part_P_PlayerStat_SpellCritChance_Barbarian, Part_P_PlayerStat_SpellCritChance_GunMage, Part_P_PlayerStat_SpellCritChance_Heavy, Part_P_PlayerStat_SpellCritChance_Knight, Part_P_PlayerStat_SpellCritChance_Light, Part_P_PlayerStat_SpellCritChance_Medium, Part_P_PlayerStat_SpellCritChance_Necromancer, Part_P_PlayerStat_SpellCritChance_Ranger, Part_P_PlayerStat_SpellCritChance_Rogue"
All,04/Very Rare,\Game\Gear\Pauldrons\_Shared\_Design\Balance\Balance_Armor_04_VeryRare,PLAYER STAT,3,3,1,Part_P_PlayerStat_GunDamage_Rogue,"Part_Armor_Amalgam, Part_P_Class_Primary_Rogue, Part_P_Class_Secondary_Rogue","Part_P_PlayerStat_GunDamage_Barbarian, Part_P_PlayerStat_GunDamage_GunMage, Part_P_PlayerStat_GunDamage_Heavy, Part_P_PlayerStat_GunDamage_Knight, Part_P_PlayerStat_GunDamage_Light, Part_P_PlayerStat_GunDamage_Medium, Part_P_PlayerStat_GunDamage_Necromancer, Part_P_PlayerStat_GunDamage_Ranger, Part_P_PlayerStat_MeleeDamage_Barbarian, Part_P_PlayerStat_MeleeDamage_GunMage, Part_P_PlayerStat_MeleeDamage_Heavy, Part_P_PlayerStat_MeleeDamage_Knight, Part_P_PlayerStat_MeleeDamage_Light, Part_P_PlayerStat_MeleeDamage_Medium, Part_P_PlayerStat_MeleeDamage_Necromancer, Part_P_PlayerStat_MeleeDamage_Ranger, Part_P_PlayerStat_MeleeDamage_Rogue, Part_P_PlayerStat_SpellDamage_Barbarian, Part_P_PlayerStat_SpellDamage_GunMage, Part_P_PlayerStat_SpellDamage_Heavy, Part_P_PlayerStat_SpellDamage_Knight, Part_P_PlayerStat_SpellDamage_Light, Part_P_PlayerStat_SpellDamage_Medium, Part_P_PlayerStat_SpellDamage_Necromancer, Part_P_PlayerStat_SpellDamage_Ranger, Part_P_PlayerStat_SpellDamage_Rogue"
All,04/Very Rare,\Game\Gear\Pauldrons\_Shared\_Design\Balance\Balance_Armor_04_VeryRare,PLAYER STAT,3,3,1,Part_P_PlayerStat_HealthMax_Rogue,"Part_P_ClassStat_Rogue, Part_P_ClassStat_Rogue_Basic","Part_P_ClassStat_Medium_Rogue, Part_P_PlayerStat_HealthMax_Barbarian, Part_P_PlayerStat_HealthMax_GunMage, Part_P_PlayerStat_HealthMax_Heavy, Part_P_PlayerStat_HealthMax_Knight, Part_P_PlayerStat_HealthMax_Light, Part_P_PlayerStat_HealthMax_Medium, Part_P_PlayerStat_HealthMax_Necromancer, Part_P_PlayerStat_HealthMax_Override, Part_P_PlayerStat_HealthMax_Ranger, Part_P_PlayerStat_HealthRegen_Barbarian, Part_P_PlayerStat_HealthRegen_GunMage, Part_P_PlayerStat_HealthRegen_Heavy, Part_P_PlayerStat_HealthRegen_Knight, Part_P_PlayerStat_HealthRegen_Light, Part_P_PlayerStat_HealthRegen_Medium, Part_P_PlayerStat_HealthRegen_Necromancer, Part_P_PlayerStat_HealthRegen_Override, Part_P_PlayerStat_HealthRegen_Ranger, Part_P_PlayerStat_HealthRegen_Rogue, Part_P_PlayerStat_WardDelay_Barbarian, Part_P_PlayerStat_WardDelay_GunMage, Part_P_PlayerStat_WardDelay_Heavy, Part_P_PlayerStat_WardDelay_Knight, Part_P_PlayerStat_WardDelay_Light, Part_P_PlayerStat_WardDelay_Medium, Part_P_PlayerStat_WardDelay_Necromancer, Part_P_PlayerStat_WardDelay_Ranger, Part_P_PlayerStat_WardDelay_Rogue, Part_P_PlayerStat_WardMax_Barbarian, Part_P_PlayerStat_WardMax_GunMage, Part_P_PlayerStat_WardMax_Heavy, Part_P_PlayerStat_WardMax_Knight, Part_P_PlayerStat_WardMax_Light, Part_P_PlayerStat_WardMax_Medium, Part_P_PlayerStat_WardMax_Necromancer, Part_P_PlayerStat_WardMax_Override, Part_P_PlayerStat_WardMax_Ranger, Part_P_PlayerStat_WardMax_Rogue, Part_P_PlayerStat_WardRegenRate_Barbarian, Part_P_PlayerStat_WardRegenRate_GunMage, Part_P_PlayerStat_WardRegenRate_Heavy, Part_P_PlayerStat_WardRegenRate_Knight, Part_P_PlayerStat_WardRegenRate_Light, Part_P_PlayerStat_WardRegenRate_Medium, Part_P_PlayerStat_WardRegenRate_Necromancer, Part_P_PlayerStat_WardRegenRate_Override, Part_P_PlayerStat_WardRegenRate_Ranger, Part_P_PlayerStat_WardRegenRate_Rogue"
All,04/Very Rare,\Game\Gear\Pauldrons\_Shared\_Design\Balance\Balance_Armor_04_VeryRare,PLAYER STAT,3,3,1,Part_P_PlayerStat_HealthRegen_Rogue,"Part_P_ClassStat_Rogue, Part_P_ClassStat_Rogue_Basic","Part_P_ClassStat_Medium_Rogue, Part_P_PlayerStat_HealthMax_Barbarian, Part_P_PlayerStat_HealthMax_GunMage, Part_P_PlayerStat_HealthMax_Heavy, Part_P_PlayerStat_HealthMax_Knight, Part_P_PlayerStat_HealthMax_Light, Part_P_PlayerStat_HealthMax_Medium, Part_P_PlayerStat_HealthMax_Necromancer, Part_P_PlayerStat_HealthMax_Override, Part_P_PlayerStat_HealthMax_Ranger, Part_P_PlayerStat_HealthMax_Rogue, Part_P_PlayerStat_HealthRegen_Barbarian, Part_P_PlayerStat_HealthRegen_GunMage, Part_P_PlayerStat_HealthRegen_Heavy, Part_P_PlayerStat_HealthRegen_Knight, Part_P_PlayerStat_HealthRegen_Light, Part_P_PlayerStat_HealthRegen_Medium, Part_P_PlayerStat_HealthRegen_Necromancer, Part_P_PlayerStat_HealthRegen_Override, Part_P_PlayerStat_HealthRegen_Ranger, Part_P_PlayerStat_WardDelay_Barbarian, Part_P_PlayerStat_WardDelay_GunMage, Part_P_PlayerStat_WardDelay_Heavy, Part_P_PlayerStat_WardDelay_Knight, Part_P_PlayerStat_WardDelay_Light, Part_P_PlayerStat_WardDelay_Medium, Part_P_PlayerStat_WardDelay_Necromancer, Part_P_PlayerStat_WardDelay_Ranger, Part_P_PlayerStat_WardDelay_Rogue, Part_P_PlayerStat_WardMax_Barbarian, Part_P_PlayerStat_WardMax_GunMage, Part_P_PlayerStat_WardMax_Heavy, Part_P_PlayerStat_WardMax_Knight, Part_P_PlayerStat_WardMax_Light, Part_P_PlayerStat_WardMax_Medium, Part_P_PlayerStat_WardMax_Necromancer, Part_P_PlayerStat_WardMax_Override, Part_P_PlayerStat_WardMax_Ranger, Part_P_PlayerStat_WardMax_Rogue, Part_P_PlayerStat_WardRegenRate_Barbarian, Part_P_PlayerStat_WardRegenRate_GunMage, Part_P_PlayerStat_WardRegenRate_Heavy, Part_P_PlayerStat_WardRegenRate_Knight, Part_P_PlayerStat_WardRegenRate_Light, Part_P_PlayerStat_WardRegenRate_Medium, Part_P_PlayerStat_WardRegenRate_Necromancer, Part_P_PlayerStat_WardRegenRate_Override, Part_P_PlayerStat_WardRegenRate_Ranger, Part_P_PlayerStat_WardRegenRate_Rogue"
All,04/Very Rare,\Game\Gear\Pauldrons\_Shared\_Design\Balance\Balance_Armor_04_VeryRare,PLAYER STAT,3,3,1,Part_P_PlayerStat_MeleeCritChance_Rogue,"Part_Armor_Amalgam, Part_P_Class_Primary_Rogue, Part_P_Class_Secondary_Rogue","Part_P_PlayerStat_GunCritChance_Barbarian, Part_P_PlayerStat_GunCritChance_GunMage, Part_P_PlayerStat_GunCritChance_Heavy, Part_P_PlayerStat_GunCritChance_Knight, Part_P_PlayerStat_GunCritChance_Light, Part_P_PlayerStat_GunCritChance_Medium, Part_P_PlayerStat_GunCritChance_Necromancer, Part_P_PlayerStat_GunCritChance_Ranger, Part_P_PlayerStat_GunCritChance_Rogue, Part_P_PlayerStat_MeleeCritChance_Barbarian, Part_P_PlayerStat_MeleeCritChance_GunMage, Part_P_PlayerStat_MeleeCritChance_Heavy, Part_P_PlayerStat_MeleeCritChance_Knight, Part_P_PlayerStat_MeleeCritChance_Light, Part_P_PlayerStat_MeleeCritChance_Medium, Part_P_PlayerStat_MeleeCritChance_Necromancer, Part_P_PlayerStat_MeleeCritChance_Ranger, Part_P_PlayerStat_SpellCritChance_Barbarian, Part_P_PlayerStat_SpellCritChance_GunMage, Part_P_PlayerStat_SpellCritChance_Heavy, Part_P_PlayerStat_SpellCritChance_Knight, Part_P_PlayerStat_SpellCritChance_Light, Part_P_PlayerStat_SpellCritChance_Medium, Part_P_PlayerStat_SpellCritChance_Necromancer, Part_P_PlayerStat_SpellCritChance_Ranger, Part_P_PlayerStat_SpellCritChance_Rogue"
All,04/Very Rare,\Game\Gear\Pauldrons\_Shared\_Design\Balance\Balance_Armor_04_VeryRare,PLAYER STAT,3,3,1,Part_P_PlayerStat_MeleeDamage_Rogue,"Part_Armor_Amalgam, Part_P_Class_Primary_Rogue, Part_P_Class_Secondary_Rogue","Part_P_PlayerStat_GunDamage_Barbarian, Part_P_PlayerStat_GunDamage_GunMage, Part_P_PlayerStat_GunDamage_Heavy, Part_P_PlayerStat_GunDamage_Knight, Part_P_PlayerStat_GunDamage_Light, Part_P_PlayerStat_GunDamage_Medium, Part_P_PlayerStat_GunDamage_Necromancer, Part_P_PlayerStat_GunDamage_Ranger, Part_P_PlayerStat_GunDamage_Rogue, Part_P_PlayerStat_MeleeDamage_Barbarian, Part_P_PlayerStat_MeleeDamage_GunMage, Part_P_PlayerStat_MeleeDamage_Heavy, Part_P_PlayerStat_MeleeDamage_Knight, Part_P_PlayerStat_MeleeDamage_Light, Part_P_PlayerStat_MeleeDamage_Medium, Part_P_PlayerStat_MeleeDamage_Necromancer, Part_P_PlayerStat_MeleeDamage_Ranger, Part_P_PlayerStat_SpellDamage_Barbarian, Part_P_PlayerStat_SpellDamage_GunMage, Part_P_PlayerStat_SpellDamage_Heavy, Part_P_PlayerStat_SpellDamage_Knight, Part_P_PlayerStat_SpellDamage_Light, Part_P_PlayerStat_SpellDamage_Medium, Part_P_PlayerStat_SpellDamage_Necromancer, Part_P_PlayerStat_SpellDamage_Ranger, Part_P_PlayerStat_SpellDamage_Rogue"
